name,lat,long,url,rating,comment,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok,distance_rmutt,distance_nbu,distance_bu,distance_tu,distance_rsu,weighted_rating,amazon,,
Magenta Duck Coffee,13.9758787,100.5924911,"https://www.google.com/maps/place/Magenta+Duck+Coffee/@13.9652902,100.5830658,15z/data=!4m10!1m2!2m1!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!3m6!1s0x30e28193c580e09b:0xf64d1ee1aacef1df!8m2!3d13.9758787!4d100.5924911!15sCkPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIIgOIAQFaRiJE4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4LiiIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZlqgHFAQoNL2cvMTFma3l5YzVqahABKkgiROC4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIKDUyHhABIhqYIgqdwsl5OeyenBO6EPzH8SpJvqEBE066DjJIEAIiROC4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F1pp2wxyck?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",3,3,oc_303,ci_303,option_303,review_303,rakhok,1.638686892,0.862675741,1.108771367,2.301650865,8.830022693,7.406730767,10.81151951,1.434195369,4.375043208,0,,
The Coffee Plus,13.9665927,100.5856287,"https://www.google.com/maps/place/The+Coffee+Plus/@13.9652902,100.5830658,15z/data=!4m10!1m2!2m1!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!3m6!1s0x30e2818601245207:0x86c9a8e95e95294f!8m2!3d13.9665927!4d100.5856287!15sCkPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIIgOIAQFaRiJE4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4LiiIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcKoBxQEKDS9nLzExZmt5eWM1amoQASpIIkTguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iCg1Mh4QASIamCIKncLJeTnsnpwTuhD8x_EqSb6hARNOug4ySBACIkTguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iOABAA!16s%2Fg%2F11b7w89563?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.6,8,oc_307,ci_307,option_307,review_307,rakhok,2.834452781,2.123299437,0.743141689,3.11898901,9.85597867,8.621427304,11.94723773,0.304363547,4.530958575,0,,
100% Cafe & Bar,13.9600539,100.5775913,"https://www.google.com/maps/place/100%25+Cafe+%26+Bar/@13.9600539,100.5680641,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e28146b8b4531b:0xacfc189dbcf4c8e8!8m2!3d13.9600539!4d100.5775913!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgEOY2hpbGRyZW5zX2NhZmWqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11scykfdvs?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1.6,7,oc_320,ci_320,option_320,review_320,rakhok,3.862015627,3.244243185,1.733383658,4.166383816,10.92916059,9.616801319,12.83927297,0.958698953,3.961525023,0,,
Ahhh Ha coffee,13.9679024,100.5853729,"https://www.google.com/maps/place/Ahhh+Ha+coffee/@13.9762062,100.5873687,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2811a35bbd01b:0x48d7710054d578a9!8m2!3d13.9679024!4d100.5853729!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11l6jbxrzt?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",2,4,oc_321,ci_321,option_321,review_321,rakhok,2.709252627,2.033176779,0.798269621,3.113917405,9.83206886,8.494178699,11.80910476,0.290691936,4.216953702,0,,
บ้านสวนคาเฟ่,13.9740351,100.579379,"https://www.google.com/maps/place/%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88/@13.9740351,100.5698518,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2814d923887f3:0xbed9e8a4853d3994!8m2!3d13.9740351!4d100.579379!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11qwqmfft4?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5,4,oc_322,ci_322,option_322,review_322,rakhok,2.479430568,2.193976062,1.677810213,3.700657207,10.24885424,8.12404348,11.28435286,0.865937204,4.569894878,0,,
J Coffee specialty สาขา ม.รังสิต,13.9739456,100.5862028,"https://www.google.com/maps/place/J+Coffee+specialty+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2+%E0%B8%A1.%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@13.9740351,100.5698518,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2819074b9a1a5:0x424b4aca39a7fb9c!8m2!3d13.9739456!4d100.5862028!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZaoBYRABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbSetw9eXRcCgPLrso5BW70jpGdNgy-liAhk3DMicQAiIj4Lir4Lil4Lix4LiBIOC4q-C4gSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11c0vxwjjj?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.2,252,oc_323,ci_323,option_323,review_323,rakhok,2.061397279,1.53609006,1.121426652,2.964286053,9.541483075,7.834509371,11.13222315,0.852312054,4.233249737,0,,
Bt Coffee,13.9752016,100.5911212,"https://www.google.com/maps/place/Bt+Coffee/@13.9650214,100.5858116,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2819178c5e73d:0xf462791f7104e601!8m2!3d13.9752016!4d100.5911212!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZaoBYRABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbSetw9eXRcCgPLrso5BW70jpGdNgy-liAhk3DMicQAiIj4Lir4Lil4Lix4LiBIOC4q-C4gSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11n95s0nyb?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.6,5,oc_325,ci_325,option_325,review_325,rakhok,1.742188498,1.023126172,1.043817359,2.44115568,8.992831367,7.523295458,10.90639216,1.275964271,4.525040739,0,,
Zebra Cafe,13.9671086,100.6003133,"https://www.google.com/maps/place/Zebra+Cafe/@13.9671086,100.5907861,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281281091df1b:0xfd7130ec5f5029a9!8m2!3d13.9671086!4d100.6003133!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11k9ckydly?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5,16,oc_327,ci_327,option_327,review_327,rakhok,2.655404762,1.578478096,0.8558492,1.602069661,8.36605219,8.162514316,11.70744758,1.885425448,4.682096214,0,,
Butter.cof,13.9647187,100.5965887,"https://www.google.com/maps/place/Butter.cof/@13.9671086,100.5907861,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281665c193039:0xefa7c7e50536bca1!8m2!3d13.9647187!4d100.5965887!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgEIYXJ0X2NhZmWqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11x2jk54tg?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5,6,oc_328,ci_328,option_328,review_328,rakhok,2.863070596,1.839386921,0.462726067,2.080667058,8.841479948,8.498206904,11.99884727,1.505198706,4.593789607,0,,
ริมทางคอฟฟี่,13.9746325,100.5890641,"https://www.google.com/maps/place/%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88/@13.9671086,100.5907861,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281eeba0004d3:0x54bc949e3761f47e!8m2!3d13.9746325!4d100.5890641!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11mpm3pdb7?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5,8,oc_329,ci_329,option_329,review_329,rakhok,1.867303599,1.236784254,1.037827686,2.658439375,9.223644089,7.654800158,11.00288315,1.081396081,4.615169101,0,,
Sober Coffee Bar,13.9642541,100.5897882,"https://www.google.com/maps/place/Sober+Coffee+Bar/@13.9663581,100.578814,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2819b469ed2a5:0x4095a8cc78961e96!8m2!3d13.9642541!4d100.5897882!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11t5_3gfd2?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.8,16,oc_331,ci_331,option_331,review_331,rakhok,2.96253983,2.095234333,0.343677433,2.770380917,9.534619456,8.728390396,12.13178595,0.809853766,4.612530997,0,,
Cafe Du Soleil,13.9683628,100.5870379,"https://www.google.com/maps/place/Cafe+Du+Soleil/@13.9663581,100.578814,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281fcf7736c05:0x5af379b83bffd9bd!8m2!3d13.9683628!4d100.5870379!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11vl5vfj7t?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5,1,oc_332,ci_332,option_332,review_332,rakhok,2.597432174,1.87484922,0.647537,2.927733651,9.645645863,8.384983103,11.72674227,0.477222165,4.528271802,0,,
Mercy Coffee,13.9653562,100.596578,"https://www.google.com/maps/place/Mercy+Coffee/@13.9663581,100.578814,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2818b4f674807:0x72c2a8018cae85ca!8m2!3d13.9653562!4d100.596578!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11lfzy9bg6?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.9,13,oc_333,ci_333,option_333,review_333,rakhok,2.79224757,1.769010997,0.446519192,2.04976763,8.813507224,8.429087294,11.92829078,1.493688125,4.629684322,0,,
TUMHOME,13.9661872,100.6002141,"https://www.google.com/maps/place/TUMHOME/@13.96541,100.5864445,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e28190a6f79075:0x7778ffcbb78da958!8m2!3d13.9661872!4d100.6002141!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgEKcmVzdGF1cmFudKoBYRABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbSetw9eXRcCgPLrso5BW70jpGdNgy-liAhk3DMicQAiIj4Lir4Lil4Lix4LiBIOC4q-C4gSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11qg17sllc?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.3,6,oc_335,ci_335,option_335,review_335,rakhok,2.753281154,1.678721936,0.835237925,1.658768444,8.417760612,8.265334573,11.81030546,1.87692107,4.47712294,0,,
Tabby Cafe,13.9758578,100.5928863,"https://www.google.com/maps/place/Tabby+Cafe/@13.96541,100.5864445,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e283ec7af4b6dd:0x3d29de58bcfafed!8m2!3d13.9758578!4d100.5928863!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11y5fvkdgg?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5,1,oc_336,ci_336,option_336,review_336,rakhok,1.634581289,0.83366409,1.107318332,2.259037209,8.789642291,7.396459978,10.8083175,1.463887757,4.528271802,0,,
หนองโพคาเฟ่ สาขาเมืองเอก Nongpho Cafe Muang Ake,13.9653452,100.5964619,"https://www.google.com/maps/place/%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%9E%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AD%E0%B8%81+Nongpho+Cafe+Muang+Ake/@13.96541,100.5864445,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281f8adc915f3:0x1a9b4d255a5cfc49!8m2!3d13.9653452!4d100.5964619!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZaoBYRABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbSetw9eXRcCgPLrso5BW70jpGdNgy-liAhk3DMicQAiIj4Lir4Lil4Lix4LiBIOC4q-C4gSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11vhj4f4sz?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.3,3,oc_337,ci_337,option_337,review_337,rakhok,2.792716438,1.771612212,0.43428735,2.061577598,8.825453431,8.432891626,11.93054173,1.481408399,4.493225026,0,,
thenerf cafe,13.9628505,100.5863511,"https://www.google.com/maps/place/thenerf+cafe/@13.96541,100.5864445,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e28179db67bc27:0x5e9781fea8de108b!8m2!3d13.9628505!4d100.5863511!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11wxglf8j7?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5,1,oc_338,ci_338,option_338,review_338,rakhok,3.203301586,2.413138102,0.743517806,3.172689005,9.9370145,8.988847676,12.34336872,0.597775998,4.528271802,0,,
Café Amazon สาขา หมู่บ้านเมืองเอก,13.9661219,100.5986536,"https://www.google.com/maps/place/Caf%C3%A9+Amazon+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2+%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AD%E0%B8%81/@13.96541,100.5864445,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2818f16388729:0xfc3a08880149b5bc!8m2!3d13.9661219!4d100.5986536!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZaoBYRABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbSetw9eXRcCgPLrso5BW70jpGdNgy-liAhk3DMicQAiIj4Lir4Lil4Lix4LiBIOC4q-C4gSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11gjj2l2fy?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.2,90,oc_339,ci_339,option_339,review_339,rakhok,2.730823849,1.674040255,0.666694636,1.811217195,8.57426699,8.30177241,11.82707735,1.709154772,4.278136882,1,,
อา-ฮ่า! คอฟฟี่โรสเตอร์,13.966166,100.5858773,"https://www.google.com/maps/place/%E0%B8%AD%E0%B8%B2-%E0%B8%AE%E0%B9%88%E0%B8%B2!+%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%A3%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C/@13.966166,100.5763501,16z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e28195b750a95f:0x43454ccec7fee62e!8m2!3d13.966166!4d100.5858773!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11sbl2bqgc?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.3,6,oc_343,ci_343,option_343,review_343,rakhok,2.869572584,2.14281932,0.712978619,3.1049329,9.847559147,8.65703235,11.98911159,0.340801061,4.47712294,0,,
Hokkaido Coffee ม.รังสิต,13.9647093,100.5866944,"https://www.google.com/maps/place/Hokkaido+Coffee+%E0%B8%A1.%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@13.9650058,100.5528884,14.38z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281889004ba8b:0x85f06d87787e978d!8m2!3d13.9647093!4d100.5866944!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11d_8c04mj?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.1,23,oc_345,ci_345,option_345,review_345,rakhok,2.994856402,2.220197335,0.638283984,3.067008495,9.824204586,8.781136782,12.13339268,0.488179623,4.333517469,0,,
Summer Solstice Coffee,13.9660863,100.5995219,"https://www.google.com/maps/place/Summer+Solstice+Coffee/@13.9603606,100.5311745,13.88z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281171f2e411f:0xa4c694aa92edadea!8m2!3d13.9660863!4d100.5995219!15sCiLguKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4Lif4LmIWiUiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAWEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0nrcPXl0XAoDy67KOQVu9I6RnTYMvpYgIZNwzInEAIiI-C4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11wq7jbmps?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5,3,oc_346,ci_346,option_346,review_346,rakhok,2.749933814,1.682530178,0.760224674,1.729769464,8.490418382,8.288972601,11.82543781,1.802924075,4.55686139,0,,
